COD_CURSO;CURSO;CURRICULO;COD_DISCIPLINA;DISCIPLINA;TIPO
13310113;LETRAS - LÍNGUA E LIT. INGLESA - D;1994;1307068;LITERATURA INGLESA II;Obrigatoria
13310113;LETRAS - LÍNGUA E LIT. INGLESA - D;1994;1307069;LITERATURA INGLESA III;Complementar
13310113;LETRAS - LÍNGUA E LIT. INGLESA - D;1994;1307106;LITERATURA INGLESA IV;Optativa
13310113;LETRAS - LÍNGUA E LIT. INGLESA - D;1994;1307071;LITERATURA NORTE-AMERICANA I;Obrigatoria
13310113;LETRAS - LÍNGUA E LIT. INGLESA - D;1994;1307072;LITERATURA NORTE-AMERICANA II;Obrigatoria
13310113;LETRAS - LÍNGUA E LIT. INGLESA - D;1994;1307073;LITERATURA POPULAR;Optativa
13310113;LETRAS - LÍNGUA E LIT. INGLESA - D;1994;1307074;LITERATURA PORTUGUESA;Complementar
13310113;LETRAS - LÍNGUA E LIT. INGLESA - D;1994;1304143;POLÍTICA DA EDUCAÇÃO;Complementar
13310113;LETRAS - LÍNGUA E LIT. INGLESA - D;1994;1307104;POLÍTICA DA EDUCAÇÃO;Complementar
13310113;LETRAS - LÍNGUA E LIT. INGLESA - D;1994;1307110;PRAT DE ENS DE LING INGLESA I;Obrigatoria
13310113;LETRAS - LÍNGUA E LIT. INGLESA - D;1994;1307111;PRAT DE ENS DE LING INGLESA II;Obrigatoria
13310113;LETRAS - LÍNGUA E LIT. INGLESA - D;1994;1307084;PRAT DE LEITURA E PROD DE TEXTOS I;Complementar
13310113;LETRAS - LÍNGUA E LIT. INGLESA - D;1994;1307085;PRAT DE LEITURA E PROD DE TEXTOS II;Complementar
13310113;LETRAS - LÍNGUA E LIT. INGLESA - D;1994;1307086;PRAT DE LEITURA E PROD DE TEXTOS III;Complementar
13310113;LETRAS - LÍNGUA E LIT. INGLESA - D;1994;1304019;PSIC EDUCACIONAL/APRENDIZAGEM;Obrigatoria
13310113;LETRAS - LÍNGUA E LIT. INGLESA - D;1994;1307090;PSICOLINGUISTICA;Optativa
13310113;LETRAS - LÍNGUA E LIT. INGLESA - D;1994;1304058;PSICOLOGIA EDUCAC/ADOLESCENCIA;Obrigatoria
13310113;LETRAS - LÍNGUA E LIT. INGLESA - D;1994;1307091;REDACAO CIENTIFICA;Complementar
13310113;LETRAS - LÍNGUA E LIT. INGLESA - D;1994;1307094;REDACAO EM LINGUA INGLESA;Optativa
13310113;LETRAS - LÍNGUA E LIT. INGLESA - D;1994;1304065;SOCIOLINGUISTICA;Optativa
13310113;LETRAS - LÍNGUA E LIT. INGLESA - D;1994;1304113;SOCIOLOGIA DA EDUCAÇÃO;Complementar
13310113;LETRAS - LÍNGUA E LIT. INGLESA - D;1994;1307144;TEL ( JOSE DE ALENCAR);Optativa
13310113;LETRAS - LÍNGUA E LIT. INGLESA - D;1994;1307152;TEL (ALFABETIZACAO DE ADULTOS);Optativa
13310113;LETRAS - LÍNGUA E LIT. INGLESA - D;1994;1307162;TEL (ANÁLISE DO DISCURSO);Optativa
13310113;LETRAS - LÍNGUA E LIT. INGLESA - D;1994;1307120;TEL (GRAMÁTICA);Optativa
13310113;LETRAS - LÍNGUA E LIT. INGLESA - D;1994;1307119;TEL (INFORMÁTICA APLICADA À EDUCAÇÃO);Optativa
13310113;LETRAS - LÍNGUA E LIT. INGLESA - D;1994;1307118;TEL (INT. AO ESPANHOL);Optativa
13310113;LETRAS - LÍNGUA E LIT. INGLESA - D;1994;1307154;TEL (LEITURA EM LINGUA INGLESA);Optativa
13310113;LETRAS - LÍNGUA E LIT. INGLESA - D;1994;1307115;TEL (LINGUISTICA APLICADA);Optativa
13310113;LETRAS - LÍNGUA E LIT. INGLESA - D;1994;1307160;",TEL (LITERATURA,, PESQUISA E ESTUDO),";Optativa
13310113;LETRAS - LÍNGUA E LIT. INGLESA - D;1994;1307116;TEL (LITERATURA REGIONAL);Optativa
13310113;LETRAS - LÍNGUA E LIT. INGLESA - D;1994;1307164;TEL (LITERATURA UNIVERSAL);Optativa
13310113;LETRAS - LÍNGUA E LIT. INGLESA - D;1994;1307117;TEL (MARIO QUINTANA);Optativa
13310113;LETRAS - LÍNGUA E LIT. INGLESA - D;1994;1307174;TEL (PET);Optativa
13310113;LETRAS - LÍNGUA E LIT. INGLESA - D;1994;1307158;TEL (PIBIC OU PROLICEN OU PROBEX);Optativa
13310113;LETRAS - LÍNGUA E LIT. INGLESA - D;1994;1307168;TEL (PRONUNCIA DA LINGUA INGLESA);Optativa
13310113;LETRAS - LÍNGUA E LIT. INGLESA - D;1994;1307237;TEL(GENEROS ACADEMICOS);Optativa
13310113;LETRAS - LÍNGUA E LIT. INGLESA - D;1994;1307180;TEL(INTRODUCAO A TEORIA E PRAT DA TRAD );Optativa
13310113;LETRAS - LÍNGUA E LIT. INGLESA - D;1994;1307123;TEL(LING APL ENS LEIT ESCRITA);Optativa
13310113;LETRAS - LÍNGUA E LIT. INGLESA - D;1994;1307166;TEL(MUSIC IN THE ADULT ESL);Optativa
13310113;LETRAS - LÍNGUA E LIT. INGLESA - D;1994;1307185;TEL(PSICOLING APLIC AO ENS DE INGLES);Optativa
13310113;LETRAS - LÍNGUA E LIT. INGLESA - D;1994;1307191;TEL(TEORIA E PRAT DE TRAD-USO DE ESTRAT);Optativa
13310113;LETRAS - LÍNGUA E LIT. INGLESA - D;1994;1307183;TEL(TRADUCAO E ESTUDOS CULTURAIS);Optativa
13310113;LETRAS - LÍNGUA E LIT. INGLESA - D;1994;1307098;TEORIA DA LITERATURA I;Obrigatoria
13310113;LETRAS - LÍNGUA E LIT. INGLESA - D;1994;1307099;TEORIA DA LITERATURA II;Obrigatoria
13310113;LETRAS - LÍNGUA E LIT. INGLESA - D;1994;1307100;TEORIA DA LITERATURA III;Complementar
13310113;LETRAS - LÍNGUA E LIT. INGLESA - D;1994;1305180;TEORIA DO CONHECIMENTO;Optativa
13310113;LETRAS - LÍNGUA E LIT. INGLESA - D;1994;1307102;TRADUCAO DE LINGUA INGLESA;Optativa
13310113;LETRAS - LÍNGUA E LIT. INGLESA - D;1994;1304012;VOLEIBOL - MASC/FEM;Optativa
13310113;LETRAS - LÍNGUA E LIT. INGLESA - D;1994;1304024;VOLEIBOL - MAS/FEM;Optativa
13310213;LETRAS - LÍNGUA E LIT. INGLESA - N;1994;1307001;ALEMAO;Optativa
13310213;LETRAS - LÍNGUA E LIT. INGLESA - N;1994;1304063;DIDATICA;Obrigatoria
13310213;LETRAS - LÍNGUA E LIT. INGLESA - N;1994;1304009;EDUCAÇÃO FÍSICA;Optativa
13310213;LETRAS - LÍNGUA E LIT. INGLESA - N;1994;1305253;ENADE/CONCLUINTE;Complementar
13310213;LETRAS - LÍNGUA E LIT. INGLESA - N;1994;1305254;ENADE/INGRESSANTE;Complementar
13310213;LETRAS - LÍNGUA E LIT. INGLESA - N;1994;1307121;ESPANHOL I;Optativa
13310213;LETRAS - LÍNGUA E LIT. INGLESA - N;1994;1304087;ESTRUT FUNC ENS I-II GRAUS;Complementar
13310213;LETRAS - LÍNGUA E LIT. INGLESA - N;1994;1305194;EXAME NACIONAL DE CURSO;Complementar
13310213;LETRAS - LÍNGUA E LIT. INGLESA - N;1994;1304001;FILOSOFIA DA EDUCAÇÃO;Optativa
13310213;LETRAS - LÍNGUA E LIT. INGLESA - N;1994;1307008;FONETICA DA LINGUA INGLESA;Complementar
13310213;LETRAS - LÍNGUA E LIT. INGLESA - N;1994;1304010;GINASTICA - MASC;Optativa
13310213;LETRAS - LÍNGUA E LIT. INGLESA - N;1994;1305001;INTRODUCAO A ANTROPOLOGIA;Optativa
13310213;LETRAS - LÍNGUA E LIT. INGLESA - N;1994;1305147;INTRODUÇÃO À FILOSOFIA;Optativa
13310213;LETRAS - LÍNGUA E LIT. INGLESA - N;1994;1305027;INTRODUCAO A SOCIOLOGIA;Optativa
13310213;LETRAS - LÍNGUA E LIT. INGLESA - N;1994;1307105;LEITURA DO TEXTO NAO VERBAL;Optativa
13310213;LETRAS - LÍNGUA E LIT. INGLESA - N;1994;1307028;LINGUA FRANCESA I;Optativa
13310213;LETRAS - LÍNGUA E LIT. INGLESA - N;1994;1307021;LINGUA FRANCESA INSTRUMENTAL I;Optativa
13310213;LETRAS - LÍNGUA E LIT. INGLESA - N;1994;1307019;LINGUA FRANCESA INSTRUMENTAL II;Optativa
13310213;LETRAS - LÍNGUA E LIT. INGLESA - N;1994;1307035;LINGUA INGLESA I;Obrigatoria
13310213;LETRAS - LÍNGUA E LIT. INGLESA - N;1994;1307036;LINGUA INGLESA II;Obrigatoria
13310213;LETRAS - LÍNGUA E LIT. INGLESA - N;1994;1307037;LINGUA INGLESA III;Obrigatoria
13310213;LETRAS - LÍNGUA E LIT. INGLESA - N;1994;1307022;LINGUA INGLESA INSTRUMENTAL I;Optativa
13310213;LETRAS - LÍNGUA E LIT. INGLESA - N;1994;1307020;LINGUA INGLESA INSTRUMENTAL II;Optativa
13310213;LETRAS - LÍNGUA E LIT. INGLESA - N;1994;1307038;LINGUA INGLESA IV;Obrigatoria
13310213;LETRAS - LÍNGUA E LIT. INGLESA - N;1994;1307039;LINGUA INGLESA V;Obrigatoria
13310213;LETRAS - LÍNGUA E LIT. INGLESA - N;1994;1307040;LINGUA INGLESA VI;Obrigatoria
13310213;LETRAS - LÍNGUA E LIT. INGLESA - N;1994;1307041;LINGUA INGLESA VII;Obrigatoria
13310213;LETRAS - LÍNGUA E LIT. INGLESA - N;1994;1307042;LINGUA LATINA I;Obrigatoria
13310213;LETRAS - LÍNGUA E LIT. INGLESA - N;1994;1307043;LINGUA LATINA II;Optativa
13310213;LETRAS - LÍNGUA E LIT. INGLESA - N;1994;1307046;LINGUA PORTUGUESA I;Obrigatoria
13310213;LETRAS - LÍNGUA E LIT. INGLESA - N;1994;1307047;LINGUA PORTUGUESA II;Obrigatoria
13310213;LETRAS - LÍNGUA E LIT. INGLESA - N;1994;1307048;LINGUA PORTUGUESA III;Obrigatoria
13310213;LETRAS - LÍNGUA E LIT. INGLESA - N;1994;1307049;LINGUA PORTUGUESA IV;Obrigatoria
13310213;LETRAS - LÍNGUA E LIT. INGLESA - N;1994;1307050;LINGUA PORTUGUESA V;Optativa
13310213;LETRAS - LÍNGUA E LIT. INGLESA - N;1994;1307018;LINGUISTICA APL AO ENSINO DE INGLES;Complementar
13310213;LETRAS - LÍNGUA E LIT. INGLESA - N;1994;1307053;LINGUISTICA I;Obrigatoria
13310213;LETRAS - LÍNGUA E LIT. INGLESA - N;1994;1307054;LINGUISTICA II;Obrigatoria
13310213;LETRAS - LÍNGUA E LIT. INGLESA - N;1994;1307055;LINGUISTICA III;Obrigatoria
13310213;LETRAS - LÍNGUA E LIT. INGLESA - N;1994;1307056;LITERATURA BRASILEIRA;Complementar
13310213;LETRAS - LÍNGUA E LIT. INGLESA - N;1994;1307057;LITERATURA BRASILEIRA I;Optativa
13310213;LETRAS - LÍNGUA E LIT. INGLESA - N;1994;1307061;LITERATURA COMPARADA;Optativa
13310213;LETRAS - LÍNGUA E LIT. INGLESA - N;1994;1307066;LITERATURA INFANTIL;Optativa
13310213;LETRAS - LÍNGUA E LIT. INGLESA - N;1994;1307067;LITERATURA INGLESA I;Obrigatoria
13310213;LETRAS - LÍNGUA E LIT. INGLESA - N;1994;1307068;LITERATURA INGLESA II;Obrigatoria
13310213;LETRAS - LÍNGUA E LIT. INGLESA - N;1994;1307069;LITERATURA INGLESA III;Complementar
13310213;LETRAS - LÍNGUA E LIT. INGLESA - N;1994;1307106;LITERATURA INGLESA IV;Optativa
13310213;LETRAS - LÍNGUA E LIT. INGLESA - N;1994;1307071;LITERATURA NORTE-AMERICANA I;Obrigatoria
13310213;LETRAS - LÍNGUA E LIT. INGLESA - N;1994;1307072;LITERATURA NORTE-AMERICANA II;Obrigatoria
13310213;LETRAS - LÍNGUA E LIT. INGLESA - N;1994;1307073;LITERATURA POPULAR;Optativa
13310213;LETRAS - LÍNGUA E LIT. INGLESA - N;1994;1307074;LITERATURA PORTUGUESA;Complementar
13310213;LETRAS - LÍNGUA E LIT. INGLESA - N;1994;1304143;POLÍTICA DA EDUCAÇÃO;Complementar
13310213;LETRAS - LÍNGUA E LIT. INGLESA - N;1994;1307104;POLÍTICA DA EDUCAÇÃO;Complementar
13310213;LETRAS - LÍNGUA E LIT. INGLESA - N;1994;1307110;PRAT DE ENS DE LING INGLESA I;Obrigatoria
13310213;LETRAS - LÍNGUA E LIT. INGLESA - N;1994;1307111;PRAT DE ENS DE LING INGLESA II;Obrigatoria
13310213;LETRAS - LÍNGUA E LIT. INGLESA - N;1994;1307084;PRAT DE LEITURA E PROD DE TEXTOS I;Complementar
13310213;LETRAS - LÍNGUA E LIT. INGLESA - N;1994;1307085;PRAT DE LEITURA E PROD DE TEXTOS II;Complementar
13310213;LETRAS - LÍNGUA E LIT. INGLESA - N;1994;1307086;PRAT DE LEITURA E PROD DE TEXTOS III;Complementar
13310213;LETRAS - LÍNGUA E LIT. INGLESA - N;1994;1304019;PSIC EDUCACIONAL/APRENDIZAGEM;Obrigatoria
13310213;LETRAS - LÍNGUA E LIT. INGLESA - N;1994;1307090;PSICOLINGUISTICA;Optativa
13310213;LETRAS - LÍNGUA E LIT. INGLESA - N;1994;1304058;PSICOLOGIA EDUCAC/ADOLESCENCIA;Obrigatoria
13310213;LETRAS - LÍNGUA E LIT. INGLESA - N;1994;1307091;REDACAO CIENTIFICA;Complementar
13310213;LETRAS - LÍNGUA E LIT. INGLESA - N;1994;1307094;REDACAO EM LINGUA INGLESA;Optativa
13310213;LETRAS - LÍNGUA E LIT. INGLESA - N;1994;1304065;SOCIOLINGUISTICA;Optativa
13310213;LETRAS - LÍNGUA E LIT. INGLESA - N;1994;1304113;SOCIOLOGIA DA EDUCAÇÃO;Complementar
13310213;LETRAS - LÍNGUA E LIT. INGLESA - N;1994;1307152;TEL (ALFABETIZACAO DE ADULTOS);Optativa
13310213;LETRAS - LÍNGUA E LIT. INGLESA - N;1994;1307162;TEL (ANÁLISE DO DISCURSO);Optativa
13310213;LETRAS - LÍNGUA E LIT. INGLESA - N;1994;1307120;TEL (GRAMÁTICA);Optativa
13310213;LETRAS - LÍNGUA E LIT. INGLESA - N;1994;1307119;TEL (INFORMÁTICA APLICADA À EDUCAÇÃO);Obrigatoria
13310213;LETRAS - LÍNGUA E LIT. INGLESA - N;1994;1307118;TEL (INT. AO ESPANHOL);Optativa
13310213;LETRAS - LÍNGUA E LIT. INGLESA - N;1994;1307154;TEL (LEITURA EM LINGUA INGLESA);Optativa
13310213;LETRAS - LÍNGUA E LIT. INGLESA - N;1994;1307115;TEL (LINGUISTICA APLICADA);Optativa
13310213;LETRAS - LÍNGUA E LIT. INGLESA - N;1994;1307160;",TEL (LITERATURA,, PESQUISA E ESTUDO),";Optativa
13310213;LETRAS - LÍNGUA E LIT. INGLESA - N;1994;1307116;TEL (LITERATURA REGIONAL);Optativa
13310213;LETRAS - LÍNGUA E LIT. INGLESA - N;1994;1307117;TEL (MARIO QUINTANA);Optativa
13310213;LETRAS - LÍNGUA E LIT. INGLESA - N;1994;1307159;TEL (MONITORIA);Optativa
13310213;LETRAS - LÍNGUA E LIT. INGLESA - N;1994;1307158;TEL (PIBIC OU PROLICEN OU PROBEX);Optativa
13310213;LETRAS - LÍNGUA E LIT. INGLESA - N;1994;1307168;TEL (PRONUNCIA DA LINGUA INGLESA);Optativa
13310213;LETRAS - LÍNGUA E LIT. INGLESA - N;1994;1307237;TEL(GENEROS ACADEMICOS);Optativa
13310213;LETRAS - LÍNGUA E LIT. INGLESA - N;1994;1307166;TEL(MUSIC IN THE ADULT ESL);Optativa
13310213;LETRAS - LÍNGUA E LIT. INGLESA - N;1994;1307156;TEL(PROBEX - PROJETO DE EXTENSAO);Optativa
13310213;LETRAS - LÍNGUA E LIT. INGLESA - N;1994;1307191;TEL(TEORIA E PRAT DE TRAD-USO DE ESTRAT);Optativa
13310213;LETRAS - LÍNGUA E LIT. INGLESA - N;1994;1307098;TEORIA DA LITERATURA I;Obrigatoria
13310213;LETRAS - LÍNGUA E LIT. INGLESA - N;1994;1307099;TEORIA DA LITERATURA II;Obrigatoria
13310213;LETRAS - LÍNGUA E LIT. INGLESA - N;1994;1307100;TEORIA DA LITERATURA III;Complementar
13310213;LETRAS - LÍNGUA E LIT. INGLESA - N;1994;1304180;TEP (CIÊNCIAS NA ESCOLA FUNDAMENTAL II);Optativa
13310213;LETRAS - LÍNGUA E LIT. INGLESA - N;1994;1307102;TRADUCAO DE LINGUA INGLESA;Optativa
13310213;LETRAS - LÍNGUA E LIT. INGLESA - N;1994;1304012;VOLEIBOL - MASC/FEM;Optativa
13310213;LETRAS - LÍNGUA E LIT. INGLESA - N;1994;1304024;VOLEIBOL - MAS/FEM;Optativa
13310111;LETRAS - LÍNGUA E LIT. PORTUGUESA - D;1994;1307001;ALEMAO;Optativa
13310111;LETRAS - LÍNGUA E LIT. PORTUGUESA - D;1994;1304027;ATLETISMO - MASC;Optativa
13310111;LETRAS - LÍNGUA E LIT. PORTUGUESA - D;1994;1304122;BASQUETE   MASC/FEM;Optativa
13310111;LETRAS - LÍNGUA E LIT. PORTUGUESA - D;1994;1304025;BASQUETEBOL - FEM;Optativa
13310111;LETRAS - LÍNGUA E LIT. PORTUGUESA - D;1994;1304013;BASQUETEBOL - MASC;Optativa
13310111;LETRAS - LÍNGUA E LIT. PORTUGUESA - D;1994;1304063;DIDATICA;Obrigatoria
13310111;LETRAS - LÍNGUA E LIT. PORTUGUESA - D;1994;1304009;EDUCAÇÃO FÍSICA;Optativa
13310111;LETRAS - LÍNGUA E LIT. PORTUGUESA - D;1994;1305253;ENADE/CONCLUINTE;Complementar
13310111;LETRAS - LÍNGUA E LIT. PORTUGUESA - D;1994;1305254;ENADE/INGRESSANTE;Complementar
13310111;LETRAS - LÍNGUA E LIT. PORTUGUESA - D;1994;1304087;ESTRUT FUNC ENS I-II GRAUS;Complementar
13310111;LETRAS - LÍNGUA E LIT. PORTUGUESA - D;1994;1307241;ESTUDO DO PORTUGUES FALADO;Optativa
13310111;LETRAS - LÍNGUA E LIT. PORTUGUESA - D;1994;1307006;FILOLOGIA ROMANICA;Obrigatoria
13310111;LETRAS - LÍNGUA E LIT. PORTUGUESA - D;1994;1304001;FILOSOFIA DA EDUCAÇÃO;Optativa
13310111;LETRAS - LÍNGUA E LIT. PORTUGUESA - D;1994;1304172;FUTEBOL MASCULINO;Optativa
13310111;LETRAS - LÍNGUA E LIT. PORTUGUESA - D;1994;1304055;FUTSAL;Optativa
13310111;LETRAS - LÍNGUA E LIT. PORTUGUESA - D;1994;1304123;FUTSAL - FEM;Optativa
13310111;LETRAS - LÍNGUA E LIT. PORTUGUESA - D;1994;1304022;GINASTICA - FEM;Optativa
13310111;LETRAS - LÍNGUA E LIT. PORTUGUESA - D;1994;1304010;GINASTICA - MASC;Optativa
13310111;LETRAS - LÍNGUA E LIT. PORTUGUESA - D;1994;1304117;GINASTICA MASC/FEM;Optativa
13310111;LETRAS - LÍNGUA E LIT. PORTUGUESA - D;1994;1304026;HANDEBOL - FEM;Optativa
13310111;LETRAS - LÍNGUA E LIT. PORTUGUESA - D;1994;1305001;INTRODUCAO A ANTROPOLOGIA;Optativa
13310111;LETRAS - LÍNGUA E LIT. PORTUGUESA - D;1994;1305147;INTRODUÇÃO À FILOSOFIA;Optativa
13310111;LETRAS - LÍNGUA E LIT. PORTUGUESA - D;1994;1305027;INTRODUCAO A SOCIOLOGIA;Optativa
13310111;LETRAS - LÍNGUA E LIT. PORTUGUESA - D;1994;1304060;JUDO - FEM;Optativa
13310111;LETRAS - LÍNGUA E LIT. PORTUGUESA - D;1994;1307105;LEITURA DO TEXTO NAO VERBAL;Optativa
13310111;LETRAS - LÍNGUA E LIT. PORTUGUESA - D;1994;1307021;LINGUA FRANCESA INSTRUMENTAL I;Complementar
13310111;LETRAS - LÍNGUA E LIT. PORTUGUESA - D;1994;1307019;LINGUA FRANCESA INSTRUMENTAL II;Complementar
13310111;LETRAS - LÍNGUA E LIT. PORTUGUESA - D;1994;1307022;LINGUA INGLESA INSTRUMENTAL I;Complementar
13310111;LETRAS - LÍNGUA E LIT. PORTUGUESA - D;1994;1307020;LINGUA INGLESA INSTRUMENTAL II;Complementar
13310111;LETRAS - LÍNGUA E LIT. PORTUGUESA - D;1994;1307042;LINGUA LATINA I;Obrigatoria
13310111;LETRAS - LÍNGUA E LIT. PORTUGUESA - D;1994;1307043;LINGUA LATINA II;Obrigatoria
13310111;LETRAS - LÍNGUA E LIT. PORTUGUESA - D;1994;1307044;LINGUA LATINA III;Optativa
13310111;LETRAS - LÍNGUA E LIT. PORTUGUESA - D;1994;1307046;LINGUA PORTUGUESA I;Obrigatoria
13310111;LETRAS - LÍNGUA E LIT. PORTUGUESA - D;1994;1307047;LINGUA PORTUGUESA II;Obrigatoria
13310111;LETRAS - LÍNGUA E LIT. PORTUGUESA - D;1994;1307048;LINGUA PORTUGUESA III;Obrigatoria
13310111;LETRAS - LÍNGUA E LIT. PORTUGUESA - D;1994;1307049;LINGUA PORTUGUESA IV;Obrigatoria
13310111;LETRAS - LÍNGUA E LIT. PORTUGUESA - D;1994;1307050;LINGUA PORTUGUESA V;Obrigatoria
13310111;LETRAS - LÍNGUA E LIT. PORTUGUESA - D;1994;1307051;LINGUA PORTUGUESA VI;Complementar
13310111;LETRAS - LÍNGUA E LIT. PORTUGUESA - D;1994;1307053;LINGUISTICA I;Obrigatoria
13310111;LETRAS - LÍNGUA E LIT. PORTUGUESA - D;1994;1307054;LINGUISTICA II;Obrigatoria
13310111;LETRAS - LÍNGUA E LIT. PORTUGUESA - D;1994;1307055;LINGUISTICA III;Obrigatoria
13310111;LETRAS - LÍNGUA E LIT. PORTUGUESA - D;1994;1307057;LITERATURA BRASILEIRA I;Obrigatoria
13310111;LETRAS - LÍNGUA E LIT. PORTUGUESA - D;1994;1307058;LITERATURA BRASILEIRA II;Obrigatoria
13310111;LETRAS - LÍNGUA E LIT. PORTUGUESA - D;1994;1307059;LITERATURA BRASILEIRA III;Obrigatoria
13310111;LETRAS - LÍNGUA E LIT. PORTUGUESA - D;1994;1307060;LITERATURA BRASILEIRA IV;Obrigatoria
13310111;LETRAS - LÍNGUA E LIT. PORTUGUESA - D;1994;1307107;LITERATURA BRASILEIRA V;Obrigatoria
13310111;LETRAS - LÍNGUA E LIT. PORTUGUESA - D;1994;1307061;LITERATURA COMPARADA;Optativa
13310111;LETRAS - LÍNGUA E LIT. PORTUGUESA - D;1994;1307066;LITERATURA INFANTIL;Optativa
13310111;LETRAS - LÍNGUA E LIT. PORTUGUESA - D;1994;1307070;LITERATURA LATINA;Complementar
13310111;LETRAS - LÍNGUA E LIT. PORTUGUESA - D;1994;1307073;LITERATURA POPULAR;Optativa
13310111;LETRAS - LÍNGUA E LIT. PORTUGUESA - D;1994;1307075;LITERATURA PORTUGUESA I;Obrigatoria
13310111;LETRAS - LÍNGUA E LIT. PORTUGUESA - D;1994;1307076;LITERATURA PORTUGUESA II;Obrigatoria
13310111;LETRAS - LÍNGUA E LIT. PORTUGUESA - D;1994;1307077;LITERATURA PORTUGUESA III;Obrigatoria
13310111;LETRAS - LÍNGUA E LIT. PORTUGUESA - D;1994;1304143;POLÍTICA DA EDUCAÇÃO;Complementar
13310111;LETRAS - LÍNGUA E LIT. PORTUGUESA - D;1994;1307104;POLÍTICA DA EDUCAÇÃO;Complementar
13310111;LETRAS - LÍNGUA E LIT. PORTUGUESA - D;1994;1307084;PRAT DE LEITURA E PROD DE TEXTOS I;Complementar
13310111;LETRAS - LÍNGUA E LIT. PORTUGUESA - D;1994;1307085;PRAT DE LEITURA E PROD DE TEXTOS II;Complementar
13310111;LETRAS - LÍNGUA E LIT. PORTUGUESA - D;1994;1307086;PRAT DE LEITURA E PROD DE TEXTOS III;Complementar
13310111;LETRAS - LÍNGUA E LIT. PORTUGUESA - D;1994;1307113;PRAT ENS L PORTUGUESA E LIT BRASILEIRA;Obrigatoria
13310111;LETRAS - LÍNGUA E LIT. PORTUGUESA - D;1994;1307112;PRATICA DE ENSINO DE LINGUA PORTUGUESA;Obrigatoria
13310111;LETRAS - LÍNGUA E LIT. PORTUGUESA - D;1994;1304019;PSIC EDUCACIONAL/APRENDIZAGEM;Obrigatoria
13310111;LETRAS - LÍNGUA E LIT. PORTUGUESA - D;1994;1304142;PSICOLINGUISTICA;Optativa
13310111;LETRAS - LÍNGUA E LIT. PORTUGUESA - D;1994;1307090;PSICOLINGUISTICA;Optativa
13310111;LETRAS - LÍNGUA E LIT. PORTUGUESA - D;1994;1304058;PSICOLOGIA EDUCAC/ADOLESCENCIA;Obrigatoria
13310111;LETRAS - LÍNGUA E LIT. PORTUGUESA - D;1994;1307091;REDACAO CIENTIFICA;Complementar
13310111;LETRAS - LÍNGUA E LIT. PORTUGUESA - D;1994;1307114;SEMÂNTICA E PRAGMÁTICA;Complementar
13310111;LETRAS - LÍNGUA E LIT. PORTUGUESA - D;1994;1304065;SOCIOLINGUISTICA;Optativa
13310111;LETRAS - LÍNGUA E LIT. PORTUGUESA - D;1994;1307141;SOCIOLINGUISTICA;Optativa
13310111;LETRAS - LÍNGUA E LIT. PORTUGUESA - D;1994;1304113;SOCIOLOGIA DA EDUCAÇÃO;Complementar
13310111;LETRAS - LÍNGUA E LIT. PORTUGUESA - D;1994;1307144;TEL ( JOSE DE ALENCAR);Optativa
13310111;LETRAS - LÍNGUA E LIT. PORTUGUESA - D;1994;1307152;TEL (ALFABETIZACAO DE ADULTOS);Optativa
13310111;LETRAS - LÍNGUA E LIT. PORTUGUESA - D;1994;1307162;TEL (ANÁLISE DO DISCURSO);Optativa
13310111;LETRAS - LÍNGUA E LIT. PORTUGUESA - D;1994;1307142;TEL (ESPANHOL INSTRUMENTAL);Optativa
13310111;LETRAS - LÍNGUA E LIT. PORTUGUESA - D;1994;1307120;TEL (GRAMÁTICA);Optativa
13310111;LETRAS - LÍNGUA E LIT. PORTUGUESA - D;1994;1307119;TEL (INFORMÁTICA APLICADA À EDUCAÇÃO);Optativa
13310111;LETRAS - LÍNGUA E LIT. PORTUGUESA - D;1994;1307118;TEL (INT. AO ESPANHOL);Optativa
13310111;LETRAS - LÍNGUA E LIT. PORTUGUESA - D;1994;1307115;TEL (LINGUISTICA APLICADA);Optativa
13310111;LETRAS - LÍNGUA E LIT. PORTUGUESA - D;1994;1307170;TEL (LIT. COMPARADAS: ABORD. TEMÁTICAS);Optativa
13310111;LETRAS - LÍNGUA E LIT. PORTUGUESA - D;1994;1307172;TEL (LITERATURA E ESTUDOS CULTURAIS);Optativa
13310111;LETRAS - LÍNGUA E LIT. PORTUGUESA - D;1994;1307160;",TEL (LITERATURA,, PESQUISA E ESTUDO),";Optativa
13310111;LETRAS - LÍNGUA E LIT. PORTUGUESA - D;1994;1307116;TEL (LITERATURA REGIONAL);Optativa
13310111;LETRAS - LÍNGUA E LIT. PORTUGUESA - D;1994;1307117;TEL (MARIO QUINTANA);Optativa
13310111;LETRAS - LÍNGUA E LIT. PORTUGUESA - D;1994;1307159;TEL (MONITORIA);Optativa
13310111;LETRAS - LÍNGUA E LIT. PORTUGUESA - D;1994;1307174;TEL (PET);Optativa
13310111;LETRAS - LÍNGUA E LIT. PORTUGUESA - D;1994;1307158;TEL (PIBIC OU PROLICEN OU PROBEX);Optativa
13310111;LETRAS - LÍNGUA E LIT. PORTUGUESA - D;1994;1307171;TEL(ELABORACAO DE MATERIAL DIDATICO);Optativa
13310111;LETRAS - LÍNGUA E LIT. PORTUGUESA - D;1994;1307237;TEL(GENEROS ACADEMICOS);Optativa
