COD_CURSO;CURSO;COD_CURRICULO;COD_DISCIPLINA;DISCIPLINA;TIPO;CH;CRED
11133100;ENGENHARIA DE PRODU??O - D;2005;1107177;QU?MICA EXPERIMENTAL;Obrigat?ia;60;4
11133100;ENGENHARIA DE PRODU??O - D;2005;1404026;ELETROT?CNICA GERAL;Obrigat?ia;60;4
11133100;ENGENHARIA DE PRODU??O - D;2005;1109049;ALGEBRA LINEAR I;Obrigat?ia;60;4
11133100;ENGENHARIA DE PRODU??O - D;2005;1109035;ALGEBRA VETORIAL E GEOMETRIA ANAL?TICA;Obrigat?ia;60;4
11133100;ENGENHARIA DE PRODU??O - D;2005;1411001;INTRODU??O ? CI?NCIA DA COMPUTA??O;Obrigat?ia;60;4
11133100;ENGENHARIA DE PRODU??O - D;2005;1107246;CONTROLE F?SICO-MEC. NA IND. DE CURTUME;Optativa;60;4
11133100;ENGENHARIA DE PRODU??O - D;2005;1107245;TECNOLOGIA LIMPA NA IND DO COURO;Optativa;60;4
11133100;ENGENHARIA DE PRODU??O - D;2005;1107244;GESTAO DE RESIDUOS DA IND DO COURO;Optativa;60;4
11133100;ENGENHARIA DE PRODU??O - D;2005;1107243;PROCESSOS TECNOLOGICOS IV;Optativa;60;4
11133100;ENGENHARIA DE PRODU??O - D;2005;1107242;PROCESSOS TECNOLOGICOS III;Optativa;60;4
11133100;ENGENHARIA DE PRODU??O - D;2005;1107241;PROCESSOS TECNOLOGICOS II;Optativa;60;4
11133100;ENGENHARIA DE PRODU??O - D;2005;1107240;PROCESSOS TECNOLOGICOS I;Optativa;60;4
11133100;ENGENHARIA DE PRODU??O - D;2005;1301108;CUSTOS DA PRODU??O;Obrigat?ia;60;4
11133100;ENGENHARIA DE PRODU??O - D;2005;1301107;LOGISTICA;Obrigat?ia;60;4
11133100;ENGENHARIA DE PRODU??O - D;2005;1305260;INST DO DIREITO P/ ENG DE PRODUCAO;Obrigat?ia;60;4
11133100;ENGENHARIA DE PRODU??O - D;2005;1301106;ADMINISTRA??O ESTRAT?GICA;Obrigat?ia;60;4
11133100;ENGENHARIA DE PRODU??O - D;2005;1107237;PLANEJ DE EXP APLIC A ENG DE PRODU??O;Obrigat?ia;60;4
11133100;ENGENHARIA DE PRODU??O - D;2005;1105338;ENGENHARIA DE M?TODOS;Obrigat?ia;60;4
11133100;ENGENHARIA DE PRODU??O - D;2005;1107236;GEST?O AMBIENTAL;Obrigat?ia;60;4
11133100;ENGENHARIA DE PRODU??O - D;2005;1305259;ORGANIZACAO DO TRABALHO;Obrigat?ia;60;4
11133100;ENGENHARIA DE PRODU??O - D;2005;1301105;GEST?O DA INFORMA??O;Obrigat?ia;60;4
11133100;ENGENHARIA DE PRODU??O - D;2005;1301104;GEST?O DA INOVA??O TECNOL?GICA;Obrigat?ia;60;4
11133100;ENGENHARIA DE PRODU??O - D;2005;1303090;ECONOMIA DA PRODUCAO;Obrigat?ia;60;4
11133100;ENGENHARIA DE PRODU??O - D;2005;1303089;FUNDAMENTOS DE ECONOMIA;Obrigat?ia;60;4
11133100;ENGENHARIA DE PRODU??O - D;2005;1114127;PESQUISA OPERACIONAL;Obrigat?ia;60;4
11133100;ENGENHARIA DE PRODU??O - D;2005;1301103;FUNDAMENTOS DA ADMINISTRA??O;Obrigat?ia;60;4
11133100;ENGENHARIA DE PRODU??O - D;2005;1307169;LINGUA PORTUGUESA;Obrigat?ia;60;4
11133100;ENGENHARIA DE PRODU??O - D;2005;1107232;QU?MICA GERAL;Obrigat?ia;60;4
11133100;ENGENHARIA DE PRODU??O - D;2005;1108030;F?SICA GERAL I;Obrigat?ia;60;4
11134100;ESTAT?STICA - D;2010;1105224;HIGIENE IND E SEG DO TRABALHO;Optativa;60;4
11134100;ESTAT?STICA - D;2010;1114196;INFERENCIA ESTATISTICA II;Obrigat?ia;60;4
11134100;ESTAT?STICA - D;2010;1114195;AMOSTRAGEM I;Obrigat?ia;60;4
11134100;ESTAT?STICA - D;2010;1114206;SIMULACAO;Optativa;60;4
11134100;ESTAT?STICA - D;2010;1114200;NOCOES DE DEMOGRAFIA;Optativa;60;4
11134100;ESTAT?STICA - D;2010;1114192;INTRODUCAO AOS PROCESSOS ESTOCASTICOS;Obrigat?ia;60;4
11134100;ESTAT?STICA - D;2010;1114191;PROBABILIDADE III;Obrigat?ia;60;4
11134100;ESTAT?STICA - D;2010;1114190;INFERENCIA ESTATISTICA I;Obrigat?ia;60;4
11134100;ESTAT?STICA - D;2010;1109189;INTRODU??O ? AN?LISE REAL;Obrigat?ia;60;4
11134100;ESTAT?STICA - D;2010;1114185;PROBABILIDADE II;Obrigat?ia;60;4
11134100;ESTAT?STICA - D;2010;1411278;INTROD A BANCO DE DADOS E MINER DE DADOS;Obrigat?ia;60;4
11134100;ESTAT?STICA - D;2010;1114184;AN?LISE EXPLORAT?RIA DE DADOS;Obrigat?ia;60;4
11134100;ESTAT?STICA - D;2010;1114183;PROBABILIDADE I;Obrigat?ia;60;4
11134100;ESTAT?STICA - D;2010;1114180;INICIACAO A ESTATISTICA;Obrigat?ia;60;4
11134100;ESTAT?STICA - D;2010;1114179;MATEM?TICA FINITA;Obrigat?ia;60;4
11134100;ESTAT?STICA - D;2010;1307175;LEITURA E PROD DE TEXTOS ACADEMICOS I;Obrigat?ia;60;4
11134100;ESTAT?STICA - D;2010;1109131;CALCULO DIFERENCIAL E INTEGRAL II;Obrigat?ia;60;4
11134100;ESTAT?STICA - D;2010;1109128;CALCULO DIFERENCIAL E INTEGRAL III;Obrigat?ia;60;4
11134100;ESTAT?STICA - D;2010;1114204;PLANEJAMENTO DE EXPERIMENTOS;Obrigat?ia;60;4
11134100;ESTAT?STICA - D;2010;1114203;ESTATISTICA NAO PARAMETRICA;Obrigat?ia;60;4
11134100;ESTAT?STICA - D;2010;1114202;INFERENCIA  BAYESIANA;Obrigat?ia;60;4
11134100;ESTAT?STICA - D;2010;1114201;INTROD AOS MOD LINEARES GENERALIZADOS;Obrigat?ia;60;4
11134100;ESTAT?STICA - D;2010;1114199;PESQUISA DE MERCADO;Obrigat?ia;60;4
11134100;ESTAT?STICA - D;2010;1114198;AN?LISE DE REGRESS?O;Obrigat?ia;60;4
11134100;ESTAT?STICA - D;2010;1114197;CONTROLE ESTATISTICO DE PROCESSOS;Obrigat?ia;60;4
11134100;ESTAT?STICA - D;2010;1114187;ESTATISTICA COMPUTACIONAL;Obrigat?ia;60;4
11134100;ESTAT?STICA - D;2010;1114186;TEORIA DAS MATRIZES E APLICACOES;Obrigat?ia;60;4
11134100;ESTAT?STICA - D;2010;1307332;LIBRAS;Optativa;60;4
11134100;ESTAT?STICA - D;2010;1114219;ESTATISTICA MULTIVARIADA II;Optativa;60;4
11134100;ESTAT?STICA - D;2010;1114212;TEE(EST NA EDU AMB E REL ETNICO-RACIAIS);Optativa;60;4
11134100;ESTAT?STICA - D;2010;1114216;BIOESTATISTICA;Optativa;60;4
11134100;ESTAT?STICA - D;2010;1114215;ATIVIDADES ComplementarES FLEXIVEIS;Complementar;90;6
11134100;ESTAT?STICA - D;2010;1114214;TRABALHO DE CONCLUSAO DE CURSO;Complementar;60;4
11134100;ESTAT?STICA - D;2010;1114213;ESTAGIO SUPERVISIONADO;Complementar;330;22
11134100;ESTAT?STICA - D;2010;1114194;TEE(ELAB DE QUEST E INTEG DO R C/O LATEX;Optativa;60;4
11134100;ESTAT?STICA - D;2010;1114211;MODELOS LINEARES;Optativa;60;4
11134100;ESTAT?STICA - D;2010;1114210;NO??ES DE TEORIA ASSINT?TICA;Optativa;60;4
11134100;ESTAT?STICA - D;2010;1114217;TEMAPL(MATEMAT FINANC E NUMEROS INDICES);Optativa;60;4
11134100;ESTAT?STICA - D;2010;1114209;LABORATORIO DE ESTATISTICA APLICADA;Obrigat?ia;60;4
11134100;ESTAT?STICA - D;2010;1114208;INTRODU??O ? AN?LISE DE SOBREVIV?NCIA;Obrigat?ia;60;4
11134100;ESTAT?STICA - D;2010;1114207;AN?LISE DE S?RIES TEMPORAIS;Obrigat?ia;60;4
11134100;ESTAT?STICA - D;2010;1303116;INTRODUCAO A TEORIA MICROECONOMICA;Obrigat?ia;60;4
11134100;ESTAT?STICA - D;2010;1114205;ESTATISTICA MULTIVARIADA I;Obrigat?ia;60;4
11134100;ESTAT?STICA - D;2010;1114127;PESQUISA OPERACIONAL;Obrigat?ia;60;4
11134100;ESTAT?STICA - D;2010;1109010;EQUACOES DIFERENCIAIS LINEARES;Obrigat?ia;60;4
11134100;ESTAT?STICA - D;2010;1109035;ALGEBRA VETORIAL E GEOMETRIA ANAL?TICA;Obrigat?ia;60;4
11134100;ESTAT?STICA - D;2010;1109126;CALCULO DIFERENCIAL E INTEGRAL I;Obrigat?ia;60;4
11134100;ESTAT?STICA - D;2010;1307150;INGL?S;Obrigat?ia;60;4
11134100;ESTAT?STICA - D;2010;1109049;ALGEBRA LINEAR I;Obrigat?ia;60;4
11134100;ESTAT?STICA - D;2010;1411001;INTRODU??O ? CI?NCIA DA COMPUTA??O;Obrigat?ia;60;4
11135100;ENGENHARIA DE PETR?LEO - D;2009;1301014;ADMINISTRA??O;Obrigat?ia;60;4
11135100;ENGENHARIA DE PETR?LEO - D;2009;1109134;CALCULO AVANCADO;Obrigat?ia;60;4
11135100;ENGENHARIA DE PETR?LEO - D;2009;1107263;QU?MICA DO PETR?LEO;Obrigat?ia;60;4
11135100;ENGENHARIA DE PETR?LEO - D;2009;1307179;ESPANHOL;Optativa;60;4
11135100;ENGENHARIA DE PETR?LEO - D;2009;1105365;GEOLOGIA DO PETR?LEO;Obrigat?ia;60;4
11135100;ENGENHARIA DE PETR?LEO - D;2009;1113025;ERGONOMIA I;Obrigat?ia;60;4
11135100;ENGENHARIA DE PETR?LEO - D;2009;1113019;EXPRESSAO GRAFICA;Obrigat?ia;60;4
11135100;ENGENHARIA DE PETR?LEO - D;2009;1109131;CALCULO DIFERENCIAL E INTEGRAL II;Obrigat?ia;60;4
11135100;ENGENHARIA DE PETR?LEO - D;2009;1108099;MEC?NICA GERAL;Obrigat?ia;60;4
11135100;ENGENHARIA DE PETR?LEO - D;2009;1114130;INTRODUCAO A ESTATISTICA;Obrigat?ia;60;4
11135100;ENGENHARIA DE PETR?LEO - D;2009;1106121;MATERIAIS PARA A IND?STRIA DO PETR?LEO;Obrigat?ia;60;4
11135100;ENGENHARIA DE PETR?LEO - D;2009;1307177;METODOLOGIA E T?CNICAS DE PESQUISA;Obrigat?ia;60;4
11135100;ENGENHARIA DE PETR?LEO - D;2009;1114129;INTRODUCAO A PROBABILIDADE;Obrigat?ia;60;4
11135100;ENGENHARIA DE PETR?LEO - D;2009;1109128;CALCULO DIFERENCIAL E INTEGRAL III;Obrigat?ia;60;4
11135100;ENGENHARIA DE PETR?LEO - D;2009;1307169;LINGUA PORTUGUESA;Optativa;60;4
11135100;ENGENHARIA DE PETR?LEO - D;2009;1109126;CALCULO DIFERENCIAL E INTEGRAL I;Obrigat?ia;60;4
11135100;ENGENHARIA DE PETR?LEO - D;2009;1307150;INGL?S;Obrigat?ia;60;4
11135100;ENGENHARIA DE PETR?LEO - D;2009;1404026;ELETROT?CNICA GERAL;Obrigat?ia;60;4
11135100;ENGENHARIA DE PETR?LEO - D;2009;1109049;ALGEBRA LINEAR I;Obrigat?ia;60;4
11135100;ENGENHARIA DE PETR?LEO - D;2009;1109035;ALGEBRA VETORIAL E GEOMETRIA ANAL?TICA;Obrigat?ia;60;4
11135100;ENGENHARIA DE PETR?LEO - D;2009;1305328;DIREITO DO PETR?LEO;Obrigat?ia;60;4
11135100;ENGENHARIA DE PETR?LEO - D;2009;1105376;COMPLETA??O DE PO?OS;Obrigat?ia;60;4
11135100;ENGENHARIA DE PETR?LEO - D;2009;1105375;SISTEMAS DE PRODUCAO;Obrigat?ia;60;4
11135100;ENGENHARIA DE PETR?LEO - D;2009;1105374;MEC?NICA DOS FLUIDOS;Obrigat?ia;60;4
11135100;ENGENHARIA DE PETR?LEO - D;2009;1105368;ENSAIOS DE MATER.P/A IND DE PETROL.E GAS;Obrigat?ia;60;4
11135100;ENGENHARIA DE PETR?LEO - D;2009;1510100;GEOLOGIA GERAL;Obrigat?ia;60;4
11135100;ENGENHARIA DE PETR?LEO - D;2009;1105364;INTRODU??O ? ENGENHARIA DE PETR?LEO;Obrigat?ia;60;4
11135100;ENGENHARIA DE PETR?LEO - D;2009;1108101;F?SICA EXPERIMENTAL II;Obrigat?ia;60;4
11135100;ENGENHARIA DE PETR?LEO - D;2009;1108100;F?SICA GERAL III;Obrigat?ia;60;4
11135100;ENGENHARIA DE PETR?LEO - D;2009;1114218;GEOESTATISTICA;Optativa;60;4
11135100;ENGENHARIA DE PETR?LEO - D;2009;1404377;TE(INSTR.E CONTROLE PARA O SETOR P&G);Optativa;60;4
11135100;ENGENHARIA DE PETR?LEO - D;2009;1105405;SISTEMAS DE BOMBEAMENTO;Optativa;60;4
11135100;ENGENHARIA DE PETR?LEO - D;2009;1105404;TE(EQUIP E APLIC NO SETOR DE PETR E GAS);Optativa;60;4
11135100;ENGENHARIA DE PETR?LEO - D;2009;1105403;TE(TRATAMENTO DE AGUA PRODUZIDA);Optativa;60;4
11135100;ENGENHARIA DE PETR?LEO - D;2009;1105398;CALCULO DE REATORES;Optativa;60;4
11135100;ENGENHARIA DE PETR?LEO - D;2009;1105397;TECNOLOGIA DE MEMBRANAS;Optativa;60;4
11135100;ENGENHARIA DE PETR?LEO - D;2009;1105396;FLUIDOS DE PERF E DE COMPLETACAO DE POCO;Optativa;60;4
11135100;ENGENHARIA DE PETR?LEO - D;2009;1105395;PETROQU?MICA;Optativa;60;4
11135100;ENGENHARIA DE PETR?LEO - D;2009;1105394;PETROGRAFIA;Optativa;60;4
11135100;ENGENHARIA DE PETR?LEO - D;2009;1105393;MINERALOGIA;Optativa;60;4
11135100;ENGENHARIA DE PETR?LEO - D;2009;1105392;GEOPROCESSAMENTO;Optativa;60;4
11135100;ENGENHARIA DE PETR?LEO - D;2009;1105391;OPERACOES ESPECIAIS DE PERFURACAO;Optativa;60;4
11135100;ENGENHARIA DE PETR?LEO - D;2009;1105390;PETROF?SICA;Optativa;60;4
11135100;ENGENHARIA DE PETR?LEO - D;2009;1105400;TRABALHO DE CONCLUSAO DE CURSO;Complementar;60;4
11135100;ENGENHARIA DE PETR?LEO - D;2009;1105401;TRATAMENTOS DE ?GUAS E EFLUENTES;Optativa;60;4
11135100;ENGENHARIA DE PETR?LEO - D;2009;1105399;ESTAGIO INTEGRADO;Complementar;330;22
11135100;ENGENHARIA DE PETR?LEO - D;2009;1107316;A CAT?LISE E CATALISADORES NA REFINARIA;Optativa;60;4
11135100;ENGENHARIA DE PETR?LEO - D;2009;1105385;TECNOLOGIA DE REFINO II;Optativa;60;4
11135100;ENGENHARIA DE PETR?LEO - D;2009;1105384;SOLDAGEM DE DUTOS;Optativa;60;4
11135100;ENGENHARIA DE PETR?LEO - D;2009;1105389;GERENCIAMENTO DE RESERVATORIOS;Optativa;60;4
11135100;ENGENHARIA DE PETR?LEO - D;2009;1105388;ATIVIDADES ComplementarES FLEXIVEIS;Complementar;90;6
11135100;ENGENHARIA DE PETR?LEO - D;2009;1105387;ARMAZ. E TRANSP. PETR?LEO E G?S NATURAL;Obrigat?ia;60;4
11135100;ENGENHARIA DE PETR?LEO - D;2009;1303115;ECONOMIA DO PETR?LEO;Obrigat?ia;60;4
11135100;ENGENHARIA DE PETR?LEO - D;2009;1105380;ESCOAMENTO MULTIFASICO;Obrigat?ia;60;4
11135100;ENGENHARIA DE PETR?LEO - D;2009;1105379;PRODUCAO E PROCESS DE GAS NATURAL;Obrigat?ia;60;4
11135100;ENGENHARIA DE PETR?LEO - D;2009;1105378;FLUXO DE FLUIDOS EM MEIOS POROSOS;Obrigat?ia;60;4
11135100;ENGENHARIA DE PETR?LEO - D;2009;1503133;DIAGN?STICO E REMEDIA??O AMBIENTAL;Obrigat?ia;60;4
11135100;ENGENHARIA DE PETR?LEO - D;2009;1105386;SEDIMENTOLOGIA E EXTRATIGRAFIA;Optativa;60;4
11135100;ENGENHARIA DE PETR?LEO - D;2009;1107315;ENGENHARIA DE RESERVATORIO;Obrigat?ia;60;4
11135100;ENGENHARIA DE PETR?LEO - D;2009;1105383;ELEVA??O ARTIFICIAL;Obrigat?ia;60;4
11135100;ENGENHARIA DE PETR?LEO - D;2009;1105382;AN?LISE E MANUTEN??O DE DUTOS;Obrigat?ia;60;4
11135100;ENGENHARIA DE PETR?LEO - D;2009;1113034;GESTAO DA QUALIDADE;Obrigat?ia;60;4
11135100;ENGENHARIA DE PETR?LEO - D;2009;1108081;F?SICA GERAL II;Obrigat?ia;60;4
11135100;ENGENHARIA DE PETR?LEO - D;2009;1109010;EQUACOES DIFERENCIAIS LINEARES;Obrigat?ia;60;4
11135100;ENGENHARIA DE PETR?LEO - D;2009;1411001;INTRODU??O ? CI?NCIA DA COMPUTA??O;Obrigat?ia;60;4
11135100;ENGENHARIA DE PETR?LEO - D;2009;1108023;F?SICA EXPERIMENTAL I;Obrigat?ia;60;4
11135100;ENGENHARIA DE PETR?LEO - D;2009;1411075;CALCULO NUMERICO;Obrigat?ia;60;4
11135100;ENGENHARIA DE PETR?LEO - D;2009;1105224;HIGIENE IND E SEG DO TRABALHO;Optativa;60;4
11135100;ENGENHARIA DE PETR?LEO - D;2009;1108030;F?SICA GERAL I;Obrigat?ia;60;4
11135100;ENGENHARIA DE PETR?LEO - D;2009;1105372;TECNOLOGIA DE REFINO I;Obrigat?ia;60;4
11135100;ENGENHARIA DE PETR?LEO - D;2009;1105371;PERFURACAO DE POCOS;Obrigat?ia;60;4
11135100;ENGENHARIA DE PETR?LEO - D;2009;1105370;TERMODINAMICA GERAL;Obrigat?ia;60;4
11135100;ENGENHARIA DE PETR?LEO - D;2009;1105369;AVALIA??O DE FORMA??ES;Obrigat?ia;60;4
11135100;ENGENHARIA DE PETR?LEO - D;2009;1510102;MEC?NICA DAS ROCHAS;Obrigat?ia;60;4
11135100;ENGENHARIA DE PETR?LEO - D;2009;1510101;GEOF?SICA;Obrigat?ia;60;4
11135100;ENGENHARIA DE PETR?LEO - D;2009;1105097;TUBULACOES INDUSTRIAIS;Optativa;60;4
12204100;ENFERMAGEM - D;2009;1201132;BIOF?SICA;Obrigat?ia;45;3
12204100;ENFERMAGEM - D;2009;1201135;HIST?RIA DA ENFERMAGEM;Complementar;30;2
12204100;ENFERMAGEM - D;2009;1201137;SAUDE AMBIENTAL;Optativa;30;2
12204100;ENFERMAGEM - D;2009;1201153;FARMACOLOGIA;Obrigat?ia;60;4
12204100;ENFERMAGEM - D;2009;1201155;MICROBIOLOGIA E IMUNOLOGIA;Obrigat?ia;30;2
12204100;ENFERMAGEM - D;2009;1201157;PARASITOLOGIA;Obrigat?ia;30;2
12204100;ENFERMAGEM - D;2009;1201159;SAUDE COLETIVA II;Obrigat?ia;75;5
12204100;ENFERMAGEM - D;2009;1201168;SEMIOLOGIA E SEMIOT?CNICA I (PR?TICA);Obrigat?ia;30;2
12204100;ENFERMAGEM - D;2009;1201167;SEMIOLOGIA E SEMIOT?CNICA I;Obrigat?ia;60;4
12204100;ENFERMAGEM - D;2009;1201166;HISTOLOGIA E EMBRIOLOGIA (PRATICA);Obrigat?ia;30;2
12204100;ENFERMAGEM - D;2009;1201165;HISTOLOGIA E EMBRIOLOGIA;Obrigat?ia;30;2
12204100;ENFERMAGEM - D;2009;1201164;BIOQU?MICA (PR?TICA);Obrigat?ia;30;2
12204100;ENFERMAGEM - D;2009;1201163;BIOQU?MICA;Obrigat?ia;45;3
12204100;ENFERMAGEM - D;2009;1201162;ANATOMIA (PRATICA);Obrigat?ia;60;4
12204100;ENFERMAGEM - D;2009;1201161;ANATOMIA;Obrigat?ia;60;4
12204100;ENFERMAGEM - D;2009;1201160;SAUDE COLETIVA II (PRATICA);Obrigat?ia;45;3
12204100;ENFERMAGEM - D;2009;1201278;ESTAGIO CURRICULAR SUPERVISIONADO II;Complementar;420;28
12204100;ENFERMAGEM - D;2009;1201277;TRABALHO DE CONCLUSAO DE CURSO II;Complementar;30;2
12204100;ENFERMAGEM - D;2009;1201279;FITOTERAPIA;Optativa;30;2
12204100;ENFERMAGEM - D;2009;1201275;ATIVIDADES ComplementarES FLEXIVEIS;Complementar;180;12
12204100;ENFERMAGEM - D;2009;1201229;SAUDE DO IDOSO (PRATICA);Obrigat?ia;60;4
12204100;ENFERMAGEM - D;2009;1201228;SAUDE DO IDOSO;Obrigat?ia;60;4
12204100;ENFERMAGEM - D;2009;1201227;SAUDE DO ADULTO I (PRATICA);Obrigat?ia;90;6
12204100;ENFERMAGEM - D;2009;1201258;ENSINO E PESQUISA EM SAUDE II (PRATICA);Complementar;30;2
12204100;ENFERMAGEM - D;2009;1201257;ENSINO E PESQUISA EM SAUDE II;Complementar;30;2
12204100;ENFERMAGEM - D;2009;1201256;ATEN??O AO PACIENTE CR?TICO (PR?TICA);Obrigat?ia;60;4
12204100;ENFERMAGEM - D;2009;1201255;ATEN??O AO PACIENTE CR?TICO;Obrigat?ia;90;6
12204100;ENFERMAGEM - D;2009;1201276;TOXICOLOGIA;Optativa;30;2
12204100;ENFERMAGEM - D;2009;1201194;NUTRICAO APLICADA A ENFERMAGEM;Complementar;60;4
12204100;ENFERMAGEM - D;2009;1201267;ESTAGIO CURRICULAR SUPERVISIONADO I;Complementar;420;28
12204100;ENFERMAGEM - D;2009;1201266;TRABALHO DE CONCLUSAO DE CURSO I;Complementar;30;2
12204100;ENFERMAGEM - D;2009;1201265;TEENF(EDUC EM SAUDE E RELAC HUMANO);Optativa;60;4
12204100;ENFERMAGEM - D;2009;1201264;TEENF(ELETROCARDIOGRAMA);Optativa;30;2
12204100;ENFERMAGEM - D;2009;1201240;SAUDE MENTAL(PRATICA);Obrigat?ia;60;4
12204100;ENFERMAGEM - D;2009;1201239;SAUDE MENTAL;Obrigat?ia;60;4
12204100;ENFERMAGEM - D;2009;1201238;SAUDE COLETIVA III(PRATICA);Obrigat?ia;60;4
12204100;ENFERMAGEM - D;2009;1201237;SAUDE COLETIVA III;Obrigat?ia;60;4
12204100;ENFERMAGEM - D;2009;1201236;SAUDE DO ADULTO II (PRATICA);Obrigat?ia;60;4
12204100;ENFERMAGEM - D;2009;1201235;SAUDE DO ADULTO II;Obrigat?ia;60;4
12204100;ENFERMAGEM - D;2009;1201230;GESTAO EM SAUDE;Complementar;90;6
12204100;ENFERMAGEM - D;2009;1201193;SEMIOLOGIA E SEMIOT?CNICA II (PR?TICA);Obrigat?ia;60;4
12204100;ENFERMAGEM - D;2009;1201192;SEMIOLOGIA E SEMIOT?CNICA II;Obrigat?ia;90;6
12204100;ENFERMAGEM - D;2009;1201191;PATOLOGIA;Obrigat?ia;60;4
12204100;ENFERMAGEM - D;2009;1201146;SUPORTE BASICO DA VIDA;Optativa;;
12204100;ENFERMAGEM - D;2009;1201142;GENETICA;Obrigat?ia;45;3
12204100;ENFERMAGEM - D;2009;1201141;FISIOLOGIA;Obrigat?ia;105;7
12204100;ENFERMAGEM - D;2009;1201140;ETICA E LEGISLACAO EM ENFERMAGEM;Complementar;60;4
12204100;ENFERMAGEM - D;2009;1201139;BIOESTATISTICA;Complementar;30;2
12204100;ENFERMAGEM - D;2009;1201169;SISTEMATIZACAO DA ASSIST. DE ENFERMAGEM;Obrigat?ia;30;2
12204100;ENFERMAGEM - D;2009;1201226;SAUDE DO ADULTO I;Obrigat?ia;120;8
12204100;ENFERMAGEM - D;2009;1201223;SAUDE DA MULHER (PRATICA);Obrigat?ia;120;8
12204100;ENFERMAGEM - D;2009;1201222;SAUDE DA MULHER;Obrigat?ia;120;8
12204100;ENFERMAGEM - D;2009;1201221;SAUDE DA CRIANCA E DO ADOLESCENTE(PRATIC;Obrigat?ia;90;6
12204100;ENFERMAGEM - D;2009;1201220;SAUDE DA CRIANCA E DO ADOLESCENTE;Obrigat?ia;120;8
12204100;ENFERMAGEM - D;2009;1201196;SOCIOLOGIA E ANTROPOLOGIA DA SAUDE;Complementar;60;4
12204100;ENFERMAGEM - D;2009;1201195;PSICOLOGIA GERAL;Complementar;60;4
12204100;ENFERMAGEM - D;2009;1201158;PARASITOLOGIA (PRATICA);Obrigat?ia;30;2
12204100;ENFERMAGEM - D;2009;1201156;MICROBIOLOGIA E IMUNOLOGIA(PRATICA);Obrigat?ia;30;2
12204100;ENFERMAGEM - D;2009;1201154;FARMACOLOGIA(PRATICA);Obrigat?ia;30;2
12204100;ENFERMAGEM - D;2009;1201152;EPIDEMIOLOGIA;Obrigat?ia;60;4
12204100;ENFERMAGEM - D;2009;1201136;ENSINO E PESQUISA EM SAUDE I;Complementar;30;2
12204100;ENFERMAGEM - D;2009;1201133;BIOLOGIA CELULAR;Obrigat?ia;45;3
12204100;ENFERMAGEM - D;2009;1201134;SAUDE COLETIVA I;Obrigat?ia;45;3
12205100;MEDICINA - D;1995;1304135;PRATICA DESPORTIVA;Optativa;;
12205100;MEDICINA - D;1995;1204023;DEONTOLOGIA;Obrigat?ia;;
12205100;MEDICINA - D;1995;1204022;CARDIOLOGIA;Obrigat?ia;;
12205100;MEDICINA - D;1995;1204021;ANATOMIA PATOLOGICA III;Obrigat?ia;45;3
12205100;MEDICINA - D;1995;1204020;ANATOMIA PATOLOGICA II;Obrigat?ia;;
12205100;MEDICINA - D;1995;1204019;ANATOMIA PATOLOGICA I;Obrigat?ia;;
12205100;MEDICINA - D;1995;1204017;ESTAGIO (INTERNATO);Obrigat?ia;;
12205100;MEDICINA - D;1995;1203011;CIRURGIA GERAL;Obrigat?ia;120;8
12205100;MEDICINA - D;1995;1202008;REPRODUCAO HUMANA;Obrigat?ia;60;4
12205100;MEDICINA - D;1995;1202007;PEDIATRIA;Obrigat?ia;105;7
12205100;MEDICINA - D;1995;1202045;TEM (MEDICINA INTENSIVA);Optativa;;
12205100;MEDICINA - D;1995;1202044;TEM(PSICOPATOLOGIA);Optativa;;
12205100;MEDICINA - D;1995;1202043;TEM (DEPEND?NCIA QU?MICA);Optativa;;
12205100;MEDICINA - D;1995;1202042;TEM(RADIOLOGIA TORAXICA);Optativa;;
12205100;MEDICINA - D;1995;1204065;TEM(URGENCIAS E EMERGENCIAS);Optativa;;
12205100;MEDICINA - D;1995;1204066;TEM(DERMATOLOGIA PARA GENERALISTA);Optativa;;
12205100;MEDICINA - D;1995;1202225;SOCIOLOGIA DA SAUDE;Optativa;;
12205100;MEDICINA - D;1995;1201224;TEM(CULTURA E SUBJETIVIDADE);Optativa;;
12205100;MEDICINA - D;1995;1204063;ESTAGIO (INTERNATO) 2? PER?ODO;Obrigat?ia;;
12205100;MEDICINA - D;1995;1201129;TEM (METODOLOGIA DA PESQ CIENTIFICA);Optativa;;
12205100;MEDICINA - D;1995;1201051;FARMACOLOGIA I;Obrigat?ia;;
12205100;MEDICINA - D;1995;1201050;BIOQU?MICA;Obrigat?ia;;
12205100;MEDICINA - D;1995;1201049;BIOF?SICA;Obrigat?ia;;
12205100;MEDICINA - D;1995;1201048;ANATOMIA IV;Obrigat?ia;;
12205100;MEDICINA - D;1995;1201047;ANATOMIA III;Obrigat?ia;;
12205100;MEDICINA - D;1995;1201046;ANATOMIA II;Obrigat?ia;;
12205100;MEDICINA - D;1995;1201045;ANATOMIA I;Obrigat?ia;;
12205100;MEDICINA - D;1995;1201052;FARMACOLOGIA II;Obrigat?ia;;
12205100;MEDICINA - D;1995;1201066;PATOLOGIA;Obrigat?ia;;
12205100;MEDICINA - D;1995;1201065;PARASITOLOGIA;Obrigat?ia;;
12205100;MEDICINA - D;1995;1201064;MICROBIOLOGIA;Obrigat?ia;;
12205100;MEDICINA - D;1995;1201063;IMUNOLOGIA;Obrigat?ia;;
